"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 19, 2007","4,164.55","4,149.25","4,177.70","4,149.25","59.42M","0.44%"
"Feb 15, 2007","4,146.20","4,046.80","4,155.70","4,046.80","76.58M","2.45%"
"Feb 14, 2007","4,047.10","4,044.90","4,057.35","3,965.20","81.14M","0.06%"
"Feb 13, 2007","4,044.55","4,069.10","4,132.70","3,998.30","97.84M","-0.34%"
"Feb 12, 2007","4,058.30","4,187.20","4,187.20","4,044.35","91.39M","-3.08%"
"Feb 09, 2007","4,187.40","4,223.50","4,239.20","4,171.80","64.63M","-0.85%"
"Feb 08, 2007","4,223.40","4,232.00","4,245.30","4,188.45","69.43M","-0.02%"
"Feb 07, 2007","4,224.25","4,198.20","4,232.30","4,192.85","66.59M","0.68%"
"Feb 06, 2007","4,195.90","4,216.55","4,228.15","4,186.15","63.99M","-0.46%"
"Feb 05, 2007","4,215.35","4,193.15","4,219.00","4,170.00","61.38M","0.76%"
"Feb 02, 2007","4,183.50","4,140.20","4,198.70","4,132.95","92.51M","1.12%"
"Feb 01, 2007","4,137.20","4,083.40","4,141.60","4,081.10","72.95M","1.33%"
"Jan 31, 2007","4,082.70","4,123.85","4,137.85","4,068.55","114.99M","-1.01%"
"Jan 29, 2007","4,124.45","4,148.40","4,167.15","4,115.75","93.76M","-0.56%"
"Jan 25, 2007","4,147.70","4,092.05","4,157.95","4,090.10","129.98M","1.41%"
"Jan 24, 2007","4,089.90","4,066.60","4,098.25","4,065.75","87.86M","0.59%"
"Jan 23, 2007","4,066.10","4,102.65","4,105.10","4,056.45","79.68M","-0.89%"
"Jan 22, 2007","4,102.45","4,089.60","4,114.50","4,069.95","63.74M","0.30%"
"Jan 19, 2007","4,090.15","4,126.00","4,137.15","4,058.35","85.56M","-0.46%"
"Jan 18, 2007","4,109.05","4,075.20","4,140.25","4,075.20","74.49M","0.80%"
"Jan 17, 2007","4,076.45","4,084.90","4,096.75","4,071.55","58.85M","-0.10%"
"Jan 16, 2007","4,080.50","4,090.70","4,107.45","4,067.90","57.53M","0.05%"
"Jan 15, 2007","4,078.40","4,052.85","4,099.65","4,052.40","81.53M","0.64%"
"Jan 12, 2007","4,052.45","3,944.55","4,059.15","3,944.55","80.31M","2.80%"
"Jan 11, 2007","3,942.25","3,852.15","3,953.10","3,833.60","78.77M","2.39%"
"Jan 10, 2007","3,850.30","3,910.95","3,911.95","3,841.70","68.21M","-1.56%"
"Jan 09, 2007","3,911.40","3,933.30","3,963.75","3,890.75","65.32M","-0.56%"
"Jan 08, 2007","3,933.40","3,983.30","3,987.45","3,913.00","62.68M","-1.26%"
"Jan 05, 2007","3,983.40","3,990.15","4,011.45","3,969.65","68.60M","-0.14%"
"Jan 04, 2007","3,988.80","4,027.30","4,041.00","3,979.80","67.10M","-0.88%"
"Jan 03, 2007","4,024.05","4,007.70","4,029.80","3,985.00","63.83M","0.42%"
"Jan 02, 2007","4,007.40","3,966.25","4,016.65","3,964.95","40.79M","1.03%"
"Dec 29, 2006","3,966.40","3,971.65","3,991.60","3,960.45","46.46M","-0.10%"
"Dec 28, 2006","3,970.55","3,974.20","3,997.35","3,961.95","82.84M","-0.09%"
"Dec 27, 2006","3,974.25","3,942.75","3,986.75","3,937.70","54.70M","0.86%"
"Dec 26, 2006","3,940.50","3,871.30","3,946.10","3,870.45","45.45M","1.79%"
"Dec 22, 2006","3,871.15","3,834.90","3,880.15","3,823.40","50.85M","0.98%"
"Dec 21, 2006","3,833.50","3,814.75","3,851.20","3,768.80","57.30M","0.47%"
"Dec 20, 2006","3,815.55","3,832.15","3,886.10","3,787.55","81.92M","-0.43%"
"Dec 19, 2006","3,832.00","3,928.85","3,931.90","3,783.45","75.19M","-2.46%"
"Dec 18, 2006","3,928.75","3,888.20","3,934.00","3,828.15","72.04M","1.03%"
"Dec 15, 2006","3,888.65","3,849.60","3,908.45","3,845.45","90.96M","1.19%"
"Dec 14, 2006","3,843.05","3,765.70","3,855.05","3,763.50","72.36M","2.07%"
"Dec 13, 2006","3,765.20","3,716.75","3,777.60","3,657.65","93.07M","1.30%"
"Dec 12, 2006","3,716.90","3,849.10","3,861.25","3,661.60","103.19M","-3.44%"
"Dec 11, 2006","3,849.50","3,961.90","3,965.05","3,798.30","77.13M","-2.84%"
"Dec 08, 2006","3,962.00","4,015.75","4,046.85","3,948.70","53.68M","-1.33%"
"Dec 07, 2006","4,015.35","4,015.00","4,027.70","4,001.40","52.64M","-0.01%"
"Dec 06, 2006","4,015.95","4,016.00","4,036.20","3,982.50","65.43M","0.00%"
"Dec 05, 2006","4,015.75","4,001.25","4,033.20","4,001.25","64.66M","0.37%"
"Dec 04, 2006","4,001.00","4,002.40","4,015.25","3,991.55","53.82M","0.09%"
"Dec 01, 2006","3,997.60","3,955.70","4,001.30","3,953.95","58.09M","1.09%"
"Nov 30, 2006","3,954.50","3,929.40","3,973.00","3,929.40","92.62M","0.67%"
"Nov 29, 2006","3,928.20","3,922.50","3,952.40","3,920.00","59.75M","0.16%"
"Nov 28, 2006","3,921.75","3,966.00","3,966.00","3,911.55","59.71M","-1.19%"
"Nov 27, 2006","3,968.90","3,974.95","3,974.95","3,948.85","48.83M","0.46%"
"Nov 24, 2006","3,950.85","3,945.45","3,965.80","3,935.30","67.03M","0.14%"
"Nov 23, 2006","3,945.45","3,955.30","3,976.80","3,933.70","64.56M","-0.24%"
"Nov 22, 2006","3,954.75","3,918.30","3,960.00","3,909.60","75.05M","0.93%"
"Nov 21, 2006","3,918.25","3,859.50","3,921.70","3,856.75","67.08M","1.61%"
"Nov 20, 2006","3,856.15","3,852.65","3,866.95","3,794.30","83.24M","0.09%"
"Nov 17, 2006","3,852.80","3,877.00","3,891.85","3,835.70","77.63M","-0.62%"
"Nov 16, 2006","3,876.85","3,876.40","3,900.40","3,863.85","79.98M","0.01%"
"Nov 15, 2006","3,876.30","3,865.95","3,888.80","3,838.25","68.56M","0.27%"
"Nov 14, 2006","3,865.90","3,862.00","3,883.00","3,850.75","68.08M","0.19%"
"Nov 13, 2006","3,858.75","3,834.80","3,862.05","3,834.00","55.67M","0.63%"
"Nov 10, 2006","3,834.75","3,796.05","3,842.40","3,785.40","70.38M","1.01%"
"Nov 09, 2006","3,796.40","3,777.80","3,808.20","3,769.80","71.62M","0.51%"
"Nov 08, 2006","3,777.30","3,799.20","3,809.95","3,737.20","81.19M","-0.56%"
"Nov 07, 2006","3,798.75","3,812.15","3,840.45","3,789.40","71.44M","-0.28%"
"Nov 06, 2006","3,809.25","3,804.75","3,822.40","3,798.25","68.78M","0.10%"
"Nov 03, 2006","3,805.35","3,793.05","3,809.65","3,771.00","61.16M","0.37%"
"Nov 02, 2006","3,791.20","3,769.40","3,805.50","3,761.90","57.71M","0.64%"
"Nov 01, 2006","3,767.05","3,744.10","3,777.70","3,737.00","70.55M","0.61%"
"Oct 31, 2006","3,744.10","3,770.50","3,782.85","3,726.75","87.73M","-0.66%"
"Oct 30, 2006","3,769.10","3,739.35","3,776.05","3,719.45","85.37M","0.80%"
"Oct 27, 2006","3,739.35","3,676.85","3,747.35","3,674.80","80.86M","1.68%"
"Oct 26, 2006","3,677.55","3,656.20","3,686.85","3,651.20","97.31M","0.55%"
"Oct 23, 2006","3,657.30","3,683.40","3,690.85","3,651.20","45.31M","-0.71%"
"Oct 21, 2006","3,683.50","3,680.85","3,708.40","3,662.85","-","0.18%"
"Oct 20, 2006","3,676.85","3,678.75","3,714.25","3,665.50","71.91M","-0.03%"
"Oct 19, 2006","3,677.80","3,711.10","3,726.95","3,655.05","87.37M","-0.89%"
"Oct 18, 2006","3,710.65","3,715.20","3,727.00","3,701.30","98.32M","-0.12%"
"Oct 17, 2006","3,715.00","3,726.40","3,742.50","3,691.35","72.71M","-0.24%"
"Oct 16, 2006","3,723.95","3,668.90","3,729.70","3,668.90","74.44M","1.30%"
"Oct 13, 2006","3,676.05","3,621.65","3,682.35","3,621.65","77.58M","1.52%"
"Oct 12, 2006","3,621.05","3,562.55","3,626.80","3,545.95","67.08M","1.76%"
"Oct 11, 2006","3,558.55","3,581.55","3,614.50","3,544.25","64.73M","-0.35%"
"Oct 10, 2006","3,571.05","3,567.45","3,597.20","3,563.10","61.18M","0.11%"
"Oct 09, 2006","3,567.15","3,570.05","3,585.35","3,540.45","52.25M","-0.07%"
"Oct 06, 2006","3,569.70","3,565.45","3,583.75","3,560.90","83.45M","0.13%"
"Oct 05, 2006","3,564.90","3,515.60","3,574.95","3,515.60","74.90M","1.41%"
"Oct 04, 2006","3,515.35","3,570.95","3,580.05","3,508.65","68.28M","-1.52%"
"Oct 03, 2006","3,569.60","3,588.95","3,606.20","3,561.70","55.66M","-0.52%"
"Sep 29, 2006","3,588.40","3,572.15","3,599.80","3,564.70","58.34M","0.47%"
"Sep 28, 2006","3,571.75","3,579.95","3,589.30","3,560.75","82.60M","-0.21%"
"Sep 27, 2006","3,579.30","3,571.75","3,603.70","3,568.40","65.27M","0.21%"
"Sep 26, 2006","3,571.75","3,523.70","3,576.75","3,517.15","67.28M","1.37%"
"Sep 25, 2006","3,523.45","3,545.10","3,568.65","3,514.85","59.72M","-0.58%"
"Sep 22, 2006","3,544.05","3,554.05","3,562.45","3,525.40","60.15M","-0.25%"
"Sep 21, 2006","3,553.05","3,506.70","3,556.35","3,506.70","65.97M","1.43%"
"Sep 20, 2006","3,502.80","3,457.85","3,509.85","3,419.75","62.44M","1.31%"
"Sep 19, 2006","3,457.35","3,493.50","3,514.95","3,438.80","69.74M","-1.01%"
"Sep 18, 2006","3,492.75","3,478.65","3,506.20","3,478.40","60.73M","0.41%"
"Sep 15, 2006","3,478.60","3,471.65","3,487.45","3,434.55","71.32M","0.20%"
"Sep 14, 2006","3,471.60","3,454.60","3,484.00","3,454.60","68.36M","0.49%"
"Sep 13, 2006","3,454.55","3,389.85","3,470.65","3,389.80","71.10M","1.91%"
"Sep 12, 2006","3,389.90","3,363.30","3,395.05","3,328.45","80.29M","0.71%"
"Sep 11, 2006","3,366.15","3,470.35","3,486.65","3,351.30","77.97M","-3.03%"
"Sep 08, 2006","3,471.45","3,454.65","3,477.95","3,442.85","75.30M","0.49%"
"Sep 07, 2006","3,454.55","3,477.15","3,478.85","3,438.80","61.58M","-0.65%"
"Sep 06, 2006","3,477.25","3,474.40","3,490.70","3,465.80","64.63M","0.10%"
"Sep 05, 2006","3,473.75","3,471.40","3,488.60","3,457.90","49.64M","-0.09%"
"Sep 04, 2006","3,476.85","3,435.55","3,483.10","3,435.55","55.80M","1.21%"
"Sep 01, 2006","3,435.45","3,414.00","3,439.50","3,402.90","69.84M","0.63%"
"Aug 31, 2006","3,413.90","3,404.50","3,452.30","3,403.65","98.62M","-0.48%"
"Aug 30, 2006","3,430.35","3,425.80","3,440.20","3,407.75","61.67M","0.14%"
"Aug 29, 2006","3,425.70","3,405.05","3,434.95","3,396.10","60.67M","0.72%"
"Aug 28, 2006","3,401.10","3,386.00","3,405.30","3,377.75","46.75M","0.45%"
"Aug 25, 2006","3,385.95","3,368.55","3,402.70","3,368.55","68.46M","0.46%"
"Aug 24, 2006","3,370.40","3,336.65","3,379.55","3,304.85","70.80M","1.04%"
"Aug 23, 2006","3,335.80","3,363.60","3,369.65","3,325.10","52.06M","-0.86%"
"Aug 22, 2006","3,364.60","3,369.60","3,398.35","3,351.50","58.62M","-0.04%"
"Aug 21, 2006","3,366.00","3,356.80","3,374.90","3,332.90","48.94M","0.28%"
"Aug 18, 2006","3,356.75","3,354.50","3,366.25","3,332.20","57.03M","0.08%"
"Aug 17, 2006","3,353.90","3,359.70","3,385.15","3,328.60","72.57M","-0.06%"
"Aug 16, 2006","3,356.05","3,314.75","3,377.10","3,314.75","69.20M","1.30%"
"Aug 14, 2006","3,313.10","3,274.95","3,317.80","3,269.15","51.60M","1.18%"
"Aug 11, 2006","3,274.35","3,260.05","3,286.50","3,236.95","63.50M","0.44%"
"Aug 10, 2006","3,260.10","3,254.60","3,274.75","3,229.45","59.29M","0.17%"
"Aug 09, 2006","3,254.60","3,211.55","3,267.20","3,187.85","71.78M","1.31%"
"Aug 08, 2006","3,212.40","3,151.55","3,216.75","3,151.55","52.27M","1.95%"
"Aug 07, 2006","3,151.10","3,176.70","3,178.50","3,142.55","50.26M","-0.81%"
"Aug 04, 2006","3,176.75","3,189.70","3,228.15","3,161.80","69.53M","-0.42%"
"Aug 03, 2006","3,190.00","3,182.55","3,234.25","3,175.15","69.09M","0.25%"
"Aug 02, 2006","3,182.10","3,129.45","3,187.85","3,127.90","55.48M","1.09%"
"Aug 01, 2006","3,147.80","3,128.20","3,154.70","3,113.60","57.03M","0.15%"
"Jul 31, 2006","3,143.20","3,131.35","3,179.70","3,110.60","61.68M","0.40%"
"Jul 28, 2006","3,130.80","3,158.00","3,168.50","3,109.45","81.28M","-0.80%"
"Jul 27, 2006","3,156.15","3,109.85","3,167.10","3,109.85","106.69M","1.48%"
"Jul 26, 2006","3,110.15","3,040.45","3,121.40","3,022.70","77.14M","2.29%"
"Jul 25, 2006","3,040.50","2,989.50","3,046.95","2,987.15","70.65M","1.83%"
"Jul 24, 2006","2,985.85","2,944.90","2,996.65","2,878.25","78.14M","1.39%"
"Jul 21, 2006","2,945.00","3,025.10","3,029.10","2,930.15","74.88M","-2.58%"
"Jul 20, 2006","3,023.05","2,943.65","3,041.25","2,943.65","77.71M","3.08%"
"Jul 19, 2006","2,932.75","2,995.85","3,045.35","2,919.95","79.09M","-2.03%"
"Jul 18, 2006","2,993.65","3,007.15","3,038.25","2,967.95","70.49M","-0.46%"
"Jul 17, 2006","3,007.55","3,123.65","3,125.10","2,999.35","60.05M","-3.71%"
"Jul 14, 2006","3,123.35","3,166.25","3,166.25","3,089.55","61.51M","-1.45%"
"Jul 13, 2006","3,169.30","3,196.30","3,208.85","3,148.95","81.62M","-0.83%"
"Jul 12, 2006","3,195.90","3,124.95","3,201.35","3,078.25","93.62M","2.56%"
"Jul 11, 2006","3,116.15","3,145.30","3,146.00","3,100.40","66.34M","-0.82%"
"Jul 10, 2006","3,142.00","3,077.10","3,147.70","3,064.10","65.28M","2.15%"
"Jul 07, 2006","3,075.85","3,157.95","3,193.10","3,056.30","90.06M","-2.55%"
"Jul 06, 2006","3,156.40","3,197.50","3,197.50","3,138.40","74.89M","-1.27%"
"Jul 05, 2006","3,197.10","3,136.95","3,201.20","3,121.80","90.42M","1.86%"
"Jul 04, 2006","3,138.65","3,151.05","3,177.40","3,130.30","66.68M","-0.39%"
"Jul 03, 2006","3,150.95","3,128.75","3,160.35","3,114.85","66.60M","0.73%"
"Jun 30, 2006","3,128.20","2,993.50","3,134.15","2,993.50","98.68M","4.35%"
"Jun 29, 2006","2,997.90","2,982.90","3,049.25","2,982.90","110.79M","0.56%"
"Jun 28, 2006","2,981.10","2,982.20","3,003.65","2,909.60","84.90M","-0.05%"
"Jun 27, 2006","2,982.45","2,943.60","3,004.15","2,899.25","116.75M","1.33%"
"Jun 26, 2006","2,943.20","3,051.80","3,059.85","2,928.00","87.44M","-3.51%"
"Jun 25, 2006","3,050.30","3,043.15","3,083.00","3,035.95","12.07M","0.25%"
"Jun 23, 2006","3,042.70","2,993.55","3,063.20","2,920.20","86.90M","1.60%"
"Jun 22, 2006","2,994.75","2,923.75","3,017.65","2,923.75","81.03M","2.44%"
"Jun 21, 2006","2,923.45","2,861.40","2,930.80","2,836.40","81.73M","2.17%"
"Jun 20, 2006","2,861.30","2,919.00","2,919.00","2,837.45","85.07M","-1.91%"
"Jun 19, 2006","2,916.90","2,892.00","2,932.90","2,846.50","75.18M","0.92%"
"Jun 16, 2006","2,890.35","2,799.85","2,960.15","2,799.85","117.62M","3.27%"
"Jun 15, 2006","2,798.80","2,634.10","2,814.15","2,634.10","88.84M","6.31%"
"Jun 14, 2006","2,632.80","2,665.05","2,767.75","2,595.65","98.86M","-1.15%"
"Jun 13, 2006","2,663.30","2,773.60","2,773.60","2,638.10","85.46M","-4.09%"
"Jun 12, 2006","2,776.85","2,867.65","2,877.80","2,761.85","78.19M","-3.12%"
"Jun 09, 2006","2,866.30","2,721.20","2,875.75","2,707.85","101.50M","5.21%"
"Jun 08, 2006","2,724.35","2,856.90","2,859.40","2,683.20","133.61M","-4.76%"
"Jun 07, 2006","2,860.45","2,935.25","2,956.90","2,819.45","122.68M","-2.62%"
"Jun 06, 2006","2,937.30","3,015.05","3,015.05","2,910.30","98.82M","-2.63%"
"Jun 05, 2006","3,016.65","3,092.60","3,125.40","3,006.40","88.21M","-2.42%"
"Jun 02, 2006","3,091.35","2,961.50","3,099.35","2,940.20","106.18M","4.36%"
"Jun 01, 2006","2,962.25","3,072.55","3,130.00","2,936.60","112.88M","-3.54%"
"May 31, 2006","3,071.05","3,181.95","3,181.95","2,972.90","119.37M","-3.59%"
"May 30, 2006","3,185.30","3,215.50","3,252.10","3,167.05","69.35M","-0.92%"
"May 29, 2006","3,214.90","3,207.25","3,255.25","3,193.15","73.01M","0.17%"
"May 26, 2006","3,209.60","3,177.70","3,277.95","3,177.70","105.52M","1.00%"
"May 25, 2006","3,177.70","3,114.70","3,198.35","3,012.95","154.24M","1.99%"
"May 24, 2006","3,115.55","3,203.50","3,249.75","3,091.60","134.54M","-2.62%"
"May 23, 2006","3,199.35","3,068.60","3,221.05","2,997.35","114.89M","3.83%"
"May 22, 2006","3,081.35","3,254.30","3,313.90","2,896.40","145.30M","-5.10%"
"May 19, 2006","3,246.90","3,391.85","3,493.05","3,205.25","143.37M","-4.19%"
"May 18, 2006","3,388.90","3,636.45","3,636.45","3,365.90","137.04M","-6.77%"
"May 17, 2006","3,635.10","3,525.05","3,641.85","3,525.05","99.89M","3.17%"
"May 16, 2006","3,523.30","3,502.95","3,543.50","3,382.40","139.75M","0.58%"
"May 15, 2006","3,502.95","3,651.00","3,653.00","3,482.85","125.34M","-4.03%"
"May 12, 2006","3,650.05","3,704.15","3,704.15","3,633.85","94.03M","-1.38%"
"May 11, 2006","3,701.05","3,755.80","3,774.15","3,687.90","77.73M","-1.42%"
"May 10, 2006","3,754.25","3,720.75","3,758.05","3,717.25","93.51M","0.91%"
"May 09, 2006","3,720.55","3,694.65","3,725.40","3,655.65","83.89M","0.74%"
"May 08, 2006","3,693.15","3,668.65","3,708.55","3,668.65","70.29M","0.80%"
"May 05, 2006","3,663.95","3,649.45","3,676.55","3,639.55","106.75M","0.43%"
"May 04, 2006","3,648.40","3,630.65","3,674.50","3,621.55","100.11M","0.39%"
"May 03, 2006","3,634.25","3,604.40","3,640.80","3,581.40","95.59M","0.80%"
"May 02, 2006","3,605.45","3,557.55","3,622.05","3,556.90","108.35M","1.35%"
"Apr 29, 2006","3,557.60","3,508.35","3,565.75","3,508.35","-","1.40%"
"Apr 28, 2006","3,508.35","3,507.45","3,517.65","3,342.85","108.82M","0.01%"
"Apr 27, 2006","3,508.10","3,554.70","3,598.95","3,492.75","148.89M","-1.34%"
"Apr 26, 2006","3,555.75","3,462.65","3,562.30","3,454.10","90.64M","2.69%"
"Apr 25, 2006","3,462.65","3,548.80","3,552.65","3,433.55","83.49M","-2.43%"
"Apr 24, 2006","3,548.90","3,572.80","3,585.35","3,536.30","90.79M","-0.68%"
"Apr 21, 2006","3,573.05","3,576.75","3,592.75","3,517.10","133.26M","-0.01%"
"Apr 20, 2006","3,573.50","3,539.80","3,578.35","3,527.25","113.70M","1.06%"
"Apr 19, 2006","3,535.85","3,523.65","3,570.50","3,502.75","119.07M","0.50%"
"Apr 18, 2006","3,518.10","3,429.00","3,521.95","3,429.00","103.92M","2.71%"
"Apr 17, 2006","3,425.15","3,342.15","3,433.65","3,342.15","94.14M","2.38%"
"Apr 13, 2006","3,345.50","3,380.40","3,391.05","3,290.35","129.12M","-1.02%"
"Apr 12, 2006","3,380.00","3,479.10","3,484.65","3,366.75","124.25M","-2.83%"
"Apr 10, 2006","3,478.45","3,455.00","3,489.05","3,430.40","104.98M","0.68%"
"Apr 07, 2006","3,454.80","3,525.60","3,555.50","3,445.90","137.09M","-1.60%"
"Apr 05, 2006","3,510.90","3,483.15","3,513.95","3,483.15","79.38M","0.80%"
"Apr 04, 2006","3,483.15","3,473.10","3,508.25","3,463.85","91.64M","0.28%"
"Apr 03, 2006","3,473.30","3,403.15","3,478.25","3,402.45","73.25M","2.08%"
"Mar 31, 2006","3,402.55","3,420.55","3,425.45","3,381.90","93.48M","-0.48%"
"Mar 30, 2006","3,418.95","3,354.25","3,433.85","3,354.25","146.86M","1.93%"
"Mar 29, 2006","3,354.20","3,324.85","3,359.80","3,324.80","97.38M","0.88%"
"Mar 28, 2006","3,325.00","3,321.45","3,344.50","3,311.85","96.28M","0.10%"
"Mar 27, 2006","3,321.65","3,283.40","3,327.05","3,280.80","116.36M","1.28%"
"Mar 24, 2006","3,279.80","3,247.15","3,286.20","3,242.60","127.06M","1.01%"
"Mar 23, 2006","3,247.15","3,240.85","3,265.60","3,225.20","119.52M","0.22%"
"Mar 22, 2006","3,240.15","3,263.35","3,267.95","3,221.95","82.46M","-0.68%"
"Mar 21, 2006","3,262.30","3,264.65","3,292.15","3,247.25","88.11M","-0.10%"
"Mar 20, 2006","3,265.65","3,234.20","3,268.25","3,234.20","74.74M","0.98%"
"Mar 17, 2006","3,234.05","3,226.90","3,258.30","3,226.90","84.41M","0.23%"
"Mar 16, 2006","3,226.60","3,197.30","3,230.40","3,196.95","85.10M","0.98%"
"Mar 14, 2006","3,195.35","3,197.20","3,223.45","3,184.05","80.72M","-0.23%"
"Mar 13, 2006","3,202.65","3,184.10","3,221.30","3,174.05","71.71M","0.59%"
"Mar 10, 2006","3,183.90","3,129.05","3,189.35","3,128.60","87.82M","1.75%"
"Mar 09, 2006","3,129.10","3,116.75","3,132.65","3,069.85","91.56M","0.40%"
"Mar 08, 2006","3,116.70","3,183.45","3,187.50","3,107.90","104.39M","-2.08%"
"Mar 07, 2006","3,182.80","3,190.45","3,192.95","3,166.75","85.34M","-0.24%"
"Mar 06, 2006","3,190.40","3,147.25","3,194.00","3,147.20","70.23M","1.37%"
"Mar 03, 2006","3,147.35","3,151.30","3,167.20","3,132.60","68.56M","-0.11%"
"Mar 02, 2006","3,150.70","3,124.25","3,170.35","3,124.25","117.84M","0.88%"
"Mar 01, 2006","3,123.10","3,074.60","3,127.25","3,064.00","96.24M","1.57%"
"Feb 28, 2006","3,074.70","3,067.90","3,090.30","3,031.80","101.52M","0.24%"
"Feb 27, 2006","3,067.45","3,050.30","3,070.35","3,050.30","53.58M","0.57%"
"Feb 24, 2006","3,050.05","3,061.70","3,072.00","3,041.60","61.84M","-0.39%"
"Feb 23, 2006","3,062.10","3,050.85","3,078.40","3,050.85","108.54M","0.37%"
"Feb 22, 2006","3,050.80","3,035.65","3,055.65","3,032.50","56.29M","0.50%"
"Feb 21, 2006","3,035.50","3,008.55","3,042.05","3,008.55","59.63M","0.99%"
"Feb 20, 2006","3,005.85","2,982.35","3,010.65","2,955.85","61.70M","0.82%"
"Feb 17, 2006","2,981.50","3,021.65","3,038.80","2,976.70","80.25M","-1.33%"
"Feb 16, 2006","3,021.60","3,023.10","3,036.65","3,013.70","77.74M","-0.02%"
"Feb 15, 2006","3,022.20","3,001.40","3,048.80","2,995.30","90.34M","0.15%"
"Feb 14, 2006","3,017.55","3,040.25","3,051.70","3,009.90","86.85M","-0.78%"
"Feb 13, 2006","3,041.15","3,026.15","3,042.75","3,018.50","66.17M","0.45%"
"Feb 10, 2006","3,027.55","3,009.15","3,031.75","3,009.10","77.23M","0.62%"
"Feb 08, 2006","3,008.95","3,018.20","3,021.25","2,984.90","72.21M","-0.37%"
"Feb 07, 2006","3,020.10","3,001.15","3,025.10","2,991.25","84.82M","0.65%"
"Feb 06, 2006","3,000.45","2,940.95","3,009.45","2,928.10","70.48M","2.04%"
"Feb 03, 2006","2,940.60","2,968.10","2,973.90","2,931.85","62.88M","-0.90%"
"Feb 02, 2006","2,967.45","2,972.20","2,997.25","2,957.55","80.52M","-0.14%"
"Feb 01, 2006","2,971.55","3,001.30","3,011.05","2,960.90","87.16M","-0.98%"
"Jan 31, 2006","3,001.10","2,968.95","3,005.10","2,968.85","74.30M","0.89%"
"Jan 30, 2006","2,974.50","2,983.30","3,002.20","2,963.65","99.40M","-0.28%"
"Jan 27, 2006","2,982.75","2,941.90","2,989.70","2,941.90","115.08M","1.44%"
"Jan 25, 2006","2,940.35","2,908.75","2,949.10","2,871.25","97.13M","1.11%"
"Jan 24, 2006","2,908.00","2,886.35","2,914.25","2,885.75","67.19M","0.83%"
"Jan 23, 2006","2,884.05","2,900.30","2,900.30","2,870.95","65.13M","-0.58%"
"Jan 20, 2006","2,900.95","2,870.80","2,912.80","2,870.80","73.70M","1.05%"
"Jan 19, 2006","2,870.85","2,811.10","2,875.95","2,811.10","69.43M","2.19%"
"Jan 18, 2006","2,809.20","2,809.90","2,840.10","2,783.85","119.05M","-0.70%"
"Jan 17, 2006","2,829.10","2,833.80","2,861.25","2,820.65","95.10M","-0.14%"
"Jan 16, 2006","2,833.10","2,851.35","2,855.70","2,824.05","57.83M","-0.61%"
"Jan 13, 2006","2,850.55","2,851.40","2,878.35","2,846.70","66.17M","-0.01%"
"Jan 12, 2006","2,850.70","2,869.35","2,869.35","2,824.00","92.18M","-0.70%"
"Jan 10, 2006","2,870.80","2,910.15","2,913.05","2,865.60","71.12M","-1.35%"
"Jan 09, 2006","2,910.10","2,913.35","2,927.25","2,898.25","74.82M","-0.13%"
"Jan 06, 2006","2,914.00","2,899.85","2,921.70","2,877.25","83.35M","0.49%"
"Jan 05, 2006","2,899.85","2,904.45","2,916.20","2,884.80","70.08M","-0.16%"
"Jan 04, 2006","2,904.40","2,883.00","2,909.35","2,883.00","82.02M","0.73%"
"Jan 03, 2006","2,883.35","2,835.95","2,887.20","2,832.05","56.92M","1.67%"
"Jan 02, 2006","2,835.95","2,836.80","2,849.45","2,825.40","51.92M","-0.02%"
"Dec 30, 2005","2,836.55","2,823.95","2,845.55","2,812.75","76.05M","0.52%"
"Dec 29, 2005","2,821.95","2,792.75","2,829.40","2,792.75","79.24M","1.00%"
"Dec 28, 2005","2,794.05","2,806.80","2,824.30","2,780.00","73.93M","-0.42%"
"Dec 27, 2005","2,805.90","2,746.25","2,812.60","2,725.70","58.76M","2.05%"
"Dec 26, 2005","2,749.60","2,804.30","2,804.30","2,741.80","57.49M","-1.97%"
"Dec 23, 2005","2,804.85","2,835.70","2,857.00","2,799.70","65.18M","-1.07%"
"Dec 22, 2005","2,835.25","2,826.70","2,846.65","2,818.65","66.79M","0.44%"
"Dec 21, 2005","2,822.90","2,826.45","2,847.30","2,799.45","123.43M","-0.12%"
"Dec 20, 2005","2,826.20","2,843.15","2,853.10","2,815.20","74.98M","-0.58%"
"Dec 19, 2005","2,842.60","2,808.35","2,846.00","2,803.45","77.02M","1.15%"
"Dec 16, 2005","2,810.15","2,778.65","2,814.90","2,766.50","88.27M","1.14%"
"Dec 15, 2005","2,778.55","2,805.20","2,821.50","2,763.35","92.70M","-0.93%"
"Dec 14, 2005","2,804.55","2,812.80","2,825.65","2,788.30","122.65M","-0.28%"
"Dec 13, 2005","2,812.30","2,776.80","2,815.30","2,764.65","93.13M","1.30%"
"Dec 12, 2005","2,776.20","2,756.40","2,789.35","2,756.40","75.29M","0.72%"
"Dec 09, 2005","2,756.45","2,706.75","2,761.10","2,698.00","76.48M","1.84%"
"Dec 08, 2005","2,706.70","2,694.95","2,711.60","2,673.50","70.17M","0.51%"
"Dec 07, 2005","2,693.00","2,662.30","2,697.10","2,662.30","66.55M","1.15%"
"Dec 06, 2005","2,662.30","2,661.40","2,694.40","2,647.35","56.61M","0.07%"
"Dec 05, 2005","2,660.50","2,697.60","2,710.65","2,654.35","62.68M","-1.39%"
